Tweet Id,Text,Username,Noisy,Location,Name,User_Id,Year,sentiment,sentimentclass,sentimentnum,Gender
1.0765084634450002e+18,HuffPost Trump awful for blocking immigrant teens access to abortion HuffPost Trump awful for harming health of their unborn babies via,drillanwr,abortion,the right side of the room,Maggie,22983859.0,2018,"{'neg': 0.418, 'neu': 0.582, 'pos': 0.0, 'compound': -0.9042}",negative,1,female
1.076501350492582e+18,Governor vetoes bills on guns abortion aid to first responders families POS tcot,SweetFreedom29,abortion,"Freedom, USA",Sharon,314243234.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.0764976881520312e+18,That would be insanity Plan B is the equivalent of an abortion pill Is that what someone wants in a marriage I doubt it,phipps_lowell,abortion,"Highland Village, TX",Lowell,4191949396.0,2018,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.7351}",negative,1,male
1.076497553934508e+18,Of course not But he supports spending your tax dollars on things we dont want Like taking care of illegal immigrants socialize medicine and abortions via,jrosejunior1975,abortion,"Boston, MA",Johnny,8.78661462780244e+17,2018,"{'neg': 0.314, 'neu': 0.57, 'pos': 0.117, 'compound': -0.7402}",negative,1,male
1.0764975536241295e+18,I welcome the Tapper administration Where are you on trade immigration abortion and privatized social security ChooseYourThirdRail,MattDPritchett,abortion,"Alabama, USA",Matt,247536522.0,2018,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.6597}",positive,2,male
1.0764974105018244e+18,Greatest Atrocity of Our Time Megachurch Pastor Doesnt Hold Back in Scathing Instagram Post on Abortion,mefbama,abortion,TN,Melanie,381308128.0,2018,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",positive,2,female
1.0764946713025372e+18,ResignTrump lol liberals dont understand who would become president if trump is impeached Pence is more conservative on many social issues than trump and it isnt even close abortion gay marriage immigration all would be gone or restricted,Djnotnice1776,abortion,"Philadelphia, PA",Josh,2987965167.0,2018,"{'neg': 0.063, 'neu': 0.87, 'pos': 0.068, 'compound': 0.0516}",positive,2,male
1.0764878354049434e+18,abortion protests on West Ridge road,siwinski,abortion,"Rochester, NY",Mike,14758114.0,2018,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}",negative,1,male
1.0764870911634022e+18,What do you even call someone who is socially conservative and fiscally liberal Like you want Medicare for all but also want to ban abortions and dont think gay people should get married,taio_shoe,abortion,"Atlanta, GA",Will,142474897.0,2018,"{'neg': 0.128, 'neu': 0.758, 'pos': 0.114, 'compound': -0.5499}",negative,1,male
1.0764849782869728e+18,Yes it is amp the people who scream We advocate for the black people more that the other political party are the ones who are the strongest voice for abortion They support the MURDER of those they swear theyre protecting,Dian5,abortion,"Massachusetts, USA",Dian,37185132.0,2018,"{'neg': 0.175, 'neu': 0.619, 'pos': 0.206, 'compound': 0.1697}",positive,2,female
1.0764842699152344e+18,Congress forces us have Obamacare they are exempt Govt forces us to fund Planned Parenthood I don t agree w abortions Congress protected by capital police leave us vulnerable to open borders Govt salaries pd by taxpayers they spit in our faces Maga,GiglioMarilyn,abortion,USA ,MEL,1387956504.0,2018,"{'neg': 0.065, 'neu': 0.793, 'pos': 0.142, 'compound': 0.5719}",positive,2,male
1.0764833930748232e+18,And of course Hillary is NOT for abortion Shes for CHOICE And sex education And effective and easily available birth control,GeorgieGuy,abortion,N. Illinois,George,23787678.0,2018,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.6705}",positive,2,male
1.076478299705094e+18,Yes But if you also have a brain you know that ProChoice does not equal ProAbortion in anyones opinion except those trying to politicize it Actually the of abortions has decreased since it became legal If you arent caring for the least among us already you dont care,MDHolly,abortion,United States,Berry,2324592686.0,2018,"{'neg': 0.126, 'neu': 0.808, 'pos': 0.066, 'compound': -0.6467}",negative,1,male
1.0764707905879612e+18,waiting for this bullshit constitutionally illegal law to be overturned in five four three two With new law Ohio bans common abortion procedure,sebulia1,abortion,"California, USA",Sebastian,8.748288791012557e+17,2018,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.8442}",negative,1,male
1.0764700329794232e+18,No it doesnt force anyone to do anything you absolute fool Before when abortion was illegal the number of deaths from unsafe back alley abortionists was around a year At one point it was in the double digits Dont be ignorant Read a book Illegal abortion worked,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.218, 'neu': 0.727, 'pos': 0.055, 'compound': -0.8803}",negative,1,male
1.0764679565640212e+18,Oh my dear I am not the one playing linguistic karate using euphemisms of choice to describe killing human beings Or calling abortion a reproductive choice when a new human has already been reproduced Dont piss on my leg and call it rain,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.12, 'neu': 0.782, 'pos': 0.097, 'compound': -0.281}",negative,1,male
1.0764675573376124e+18,Doesnt answer the question if abortion is right or wrong You re concerned about future hypotheticals to justify an action that may kill a prenatal human being Either killing someone is wrong or its not It s not right or wrong based on if someone s willing to help afterwards,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.237, 'neu': 0.682, 'pos': 0.081, 'compound': -0.901}",negative,1,male
1.0764672237478012e+18,Yes killing human beings is black and white Every circumstance may not be black and white But every decision to electively have an abortion results in a dead prenatal human That s black and white And that s not okay,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.22, 'neu': 0.742, 'pos': 0.038, 'compound': -0.8689}",negative,1,male
1.0764669268162929e+18,There is no such thing as a safe abortion when every successful abortion results in a dead prenatal human being,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.223, 'neu': 0.548, 'pos': 0.229, 'compound': 0.0516}",positive,2,male
1.0764635941146132e+18,Since when did liberals care about unborn babies I thought liberals believe like Nancy Pelosi in fourth trimester abortions via,jrosejunior1975,abortion,"Boston, MA",Johnny,8.78661462780244e+17,2018,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",positive,2,male
1.0764502104260936e+18,I m really getting sick and tired of Democrats who believe in abortion Preaching to us as if their religious Scholars Hey Luis Gutierrez Christ didn t die on that cross in hopes that you would one day use him as a weapon to beat people over the head with,jrosejunior1975,abortion,"Boston, MA",Johnny,8.78661462780244e+17,2018,"{'neg': 0.208, 'neu': 0.745, 'pos': 0.046, 'compound': -0.8683}",negative,1,male
1.0764377102928608e+18,SPINELESS RINO Ohio Gov Kasich Vetoes Fetal Heartbeat Abortion Bill Daily Wire,Zeke311,abortion,"Kansas, USA",Zeke,57388012.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.076435627988734e+18,P L E A S E PRAYPRAYPRAY That our Constitutional Conservative majority SCOTUS Justices be swift to tackle the absence of justice for unborn citizens murdered daily by any all abortion methods AND the illicit taxpayer funding thereof PRAYPRAYPRAY,poorservant,abortion,"Cleveland, OH",Douglas,56798817.0,2018,"{'neg': 0.091, 'neu': 0.724, 'pos': 0.185, 'compound': 0.5473}",positive,2,male
1.0764354239232614e+18,ROSARY OF THE UNBORN The Most Powerful and Ultimate Weapon to End Abortion Believe Pray Save HolyLove UnitedHearts LovetoEndAbortion PraytoEndAbortion VotetoEndAbortion,poorservant,abortion,"Cleveland, OH",Douglas,56798817.0,2018,"{'neg': 0.079, 'neu': 0.612, 'pos': 0.309, 'compound': 0.7501}",positive,2,male
1.0764345279108014e+18,On this Saturday pray for an end to abortion and the conversion of ALL hearts to Jesus thru Mary HolyLove UnitedHearts,poorservant,abortion,"Cleveland, OH",Douglas,56798817.0,2018,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.765}",positive,2,male
1.0763922977203692e+18,True Christians are not running Ever hear of the commandments Thou shall NOT murder Abortion is murder So if anyone is running away from abortion bans then they are NOT truly a Christian They are deceived amd believe a lie Period,Simpleliving03,abortion,"Ohio, USA",Lisa,8.063865535012086e+17,2018,"{'neg': 0.19, 'neu': 0.685, 'pos': 0.124, 'compound': -0.5374}",negative,1,female
1.0763789077823364e+18,and there NEVER has been an excuse for abortion,LydiaRunions,abortion,"Tennessee, USA",Lydia,1697973368.0,2018,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",positive,2,female
1.0763704430310072e+18,California Taxpayers Have Been Forced to Spend Million to Kill Almost Million Babies in Abortions,davidrodriguez9,abortion,"Toledo, OH",David,62117001.0,2018,"{'neg': 0.372, 'neu': 0.628, 'pos': 0.0, 'compound': -0.8271}",negative,1,male
1.076365036975575e+18,This is just a shade more than the other David Dennison Eliot Broidy yeah right hahaha paid that Playmate for her abortion These guys sure do spend a lot of money on their infidelity and sexual indiscretions,jason_sea495,abortion,"Seattle, WA",Jason,855398846.0,2018,"{'neg': 0.142, 'neu': 0.804, 'pos': 0.054, 'compound': -0.5719}",negative,1,male
1.0763561108929167e+18,Pro life John Kasich vetoes bill banning abortions on babies with heartbeats,Adria_chan,abortion,United States of America,Adria,948212492.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.076350341375873e+18,Any catholic who is open border supports an underground sex slave trade It is propagated by taking advantage of at risk individuals who cross the border amp have no system in place to get a better life amp fall into a horrific trap Dont think a group who supports abortion cares,stellamaris325,abortion,"Los Angeles, CA",Marie,330033770.0,2018,"{'neg': 0.167, 'neu': 0.637, 'pos': 0.196, 'compound': 0.2263}",positive,2,female
1.0763483122723636e+18,Making abortion illegal will just encourage more coat hanger abortions in back alleys leading to more injuries and infections It should at least be safe if its going to happen,JacobAR2000,abortion,California,Jacob,9.780577461163622e+17,2018,"{'neg': 0.098, 'neu': 0.734, 'pos': 0.168, 'compound': 0.3818}",positive,2,male
1.076345786902954e+18,Trump thinks a dingo is Australian for a really late term abortion Too dark,Brendon_35,abortion,"Fishers, IN",Brendon,1615742929.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.0763402420203644e+18,Kasich vetoes bill to ban abortions after heartbeat begins WND via,REALMATHEW,abortion,CALIFORNIA:REPUBLIC,Mathew,898771784.0,2018,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",negative,1,male
1.0763321618782618e+18,If making abortion illegal wont stop people from getting abortions Then why would banning all guns stop criminals from obtaining them,YungDallasHole,abortion,"North Bend, OR",dallas,7.71513044438442e+17,2018,"{'neg': 0.335, 'neu': 0.599, 'pos': 0.067, 'compound': -0.823}",negative,1,male
1.0763304091710136e+18,SPINELESS RINO Ohio Gov Kasich Vetoes Fetal Heartbeat Abortion Bill tcot,SweetFreedom29,abortion,"Freedom, USA",Sharon,314243234.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.076330271291646e+18,SPINELESS RINO Ohio Gov Kasich Vetoes Fetal Heartbeat Abortion Bill,Carol38553,abortion,Clarkrange Tennessee,Carol,1289704663.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.0763187212772762e+18,Without abortion and immigration issues would Republicans even have a reason to exist at all,TheDudeInSF,abortion,"Twain Harte, CA",Dean,175452918.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.0763077274359808e+18,Hey bobby what is your stance on abortion Ya know that kills helpless humans every day at a grotesquely higher rate,baconfan73,abortion,"Everett, WA",Allan,7.529641649733059e+17,2018,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.7579}",negative,1,male
1.0763049887484356e+18,It is better for women to take birth control than have an abortion,TracieLiberty,abortion,"California, USA",Tracie,4845831283.0,2018,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",positive,2,female
1.0762989370683844e+18,Conceived in rape former Miss Pennsylvania shares why every human life deserves protection prolife abortion adoption,Lbrty77,abortion,"Mundelein, IL",Thomas,57535269.0,2018,"{'neg': 0.293, 'neu': 0.605, 'pos': 0.102, 'compound': -0.6249}",negative,1,male
1.076297721114325e+18,I think you mean abortion cause there s no way I d go thru with it,plsgata,abortion,"Quantico Base, VA",Abby,9.46615460421759e+17,2018,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",negative,1,female
1.0762951663933112e+18,Outgoing Claire McCaskill Blames Abortion Activists for Loss Shut Up via The Senate is relieved of this odious cancer McCaskill finally,intrepid212,abortion,"Manhattan, NY",Robert,1297391118.0,2018,"{'neg': 0.311, 'neu': 0.53, 'pos': 0.159, 'compound': -0.6808}",negative,1,male
1.0762949740466504e+18,Baby fever at its finest why is it so expensive for same sex couples to built a family of their own but yet cheap free for abortions I dont get it Something isnt adding up,catymary_11,abortion,"Worcester, MA",CATY,7.237697676859474e+17,2018,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6652}",positive,2,female
1.0762881895963852e+18,SPINELESS RINO Ohio Gov Kasich Vetoes Fetal Heartbeat Abortion Bill Daily Wire Not only is Kasich spineless he is far left liberal He cant get over that Trump made him look like the Idiot he is in the primaries,jlhicks43,abortion,Florida,Jay,8.425318977082982e+17,2018,"{'neg': 0.077, 'neu': 0.864, 'pos': 0.058, 'compound': -0.2023}",negative,1,male
1.0762852164514488e+18,Gov John Kasich vetoes heartbeat abortion ban pay raise bill,icboy818,abortion,Ohio... Go Bucks!!!,David,517085541.0,2018,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.6124}",negative,1,male
1.0762813149433568e+18,Thou shalt not kill is one of the commonly known Ten Commandments Abortion is taking a human life The priest is calling her out as a cafeteria Catholic CCs believe what they want to believe and leave the rest,RosePetudles,abortion,USA,Rose,2822477120.0,2018,"{'neg': 0.028, 'neu': 0.852, 'pos': 0.119, 'compound': 0.5911}",positive,2,female
1.076277609007403e+18,Choices are fine But theres one specific choice that shouldn t be a legal choice And that s elective abortion,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2846}",positive,2,male
1.0762739550009876e+18,They are now a one issue entity supporting a President who has surely funded abortions,d_klein3,abortion,PA,Danielle,16352679.0,2018,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}",positive,2,female
1.0762727701143798e+18,Sick coming from a guy who supports partial birth abortions,rebelwitacauz,abortion,"Maine, USA",Ann,213663897.0,2018,"{'neg': 0.239, 'neu': 0.58, 'pos': 0.181, 'compound': -0.2023}",negative,1,female
1.076271384781824e+18,Oh yes let s keep paying millions on millions for the upkeep for illegals food clothing housing education medical abortions Milano since when have you gave a damn about veterans You raised over for illegals how much for veterans Answer or shut up,Cathy73337919,abortion,Pigeon Forge Tennessee,Cathy,8.953668853568389e+17,2018,"{'neg': 0.058, 'neu': 0.884, 'pos': 0.058, 'compound': 0.0}",neutral,0,female
1.0762694205389292e+18,Hillary Clinton and the leftists believe a baby has no rights right up until birth and yes there are babies aborted who have heartbeats and are fully formed thus partial birth abortion,rebelwitacauz,abortion,"Maine, USA",Ann,213663897.0,2018,"{'neg': 0.063, 'neu': 0.86, 'pos': 0.077, 'compound': 0.128}",positive,2,female
1.0762671775132384e+18,Okay I just dont think banning any abortions is something he deserves any praise for It could have been worse but that doesnt make it good,_stephanieESQ,abortion,"New Haven, CT",Stephanie,229222902.0,2018,"{'neg': 0.167, 'neu': 0.712, 'pos': 0.121, 'compound': -0.3419}",negative,1,female
1.0762651799675616e+18,I liked a video SOLD BROCKHMAPTON X QUAVO TYPE BEAT TV ABORTION PROD LIL CUBENSIS,jays11thfinger,abortion,"Iowa, USA",Jay,4323537976.0,2018,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",positive,2,male
1.0762581637359084e+18,Your view of who obtains abortions is skewed and limited omitting all the potential health issues Using conception as the demarcation is not only arbitrary but well before anyone would even be aware of pregnancy,Antidote4BS,abortion,"New Jersey, USA",Mike,8.019794664110776e+17,2018,"{'neg': 0.039, 'neu': 0.889, 'pos': 0.071, 'compound': 0.296}",positive,2,male
1.076256177326039e+18,I didnt have an abortion eight years ago and I love you so,katherine_ebook,abortion,"New York, NY",katherine,7.298224816037683e+17,2018,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",positive,2,female
1.0762513981892648e+18,And abortion is not illegal so yeah,AHumanIAmNot,abortion,Texas,Blake,191746823.0,2018,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.6994}",positive,2,male
1.0762477751075636e+18,Its inhumane to offer abortion,pixelprotectors,abortion,Indiana,derek,2311063871.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.0762466400869294e+18,I was really young fyi lmao But he cheated on me and then I decided to get his attention and see if he would not be a cheater soo I told him I was pregnant And then had him give me for an imaginary abortion Ummmah yeah it was fucked up,Xparadise27,abortion,"Boston, MA",Leah,9.53745035085996e+17,2018,"{'neg': 0.159, 'neu': 0.679, 'pos': 0.161, 'compound': -0.4318}",negative,1,female
1.0762417807927951e+18,Ohio Gov John Kasich Vetoes Bill to Ban Abortions After Unborn Babys Heartbeat Begins,LoriZL,abortion,OH,Lori,22106872.0,2018,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",negative,1,female
1.076241192415871e+18,Gov Kasich vetoes heartbeat abortion bill Kasich signed a second abortion bill he d been sent that outlaws dilation and evacuation abortions That is a common second trimester abortion method Similar laws have been rejected by the courts,ciaogirl9,abortion,Ohio,Carol,17010163.0,2018,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.5106}",negative,1,female
1.076240533448786e+18,Gov Kasich vetoes heartbeat abortion bill Ohio Gov John Kasich has vetoed for a second time an abortion bill that would have imposed one of the most far reaching abortion restrictions in the nation,ciaogirl9,abortion,Ohio,Carol,17010163.0,2018,"{'neg': 0.037, 'neu': 0.905, 'pos': 0.059, 'compound': 0.197}",positive,2,female
1.0762369654046596e+18,Ignorant at best sexual assaults are mostly from illegal aliens so build the walls or from people w money like Weinstein that women ok first metoo later abortion is women choice not to use many precautious ways to prevent pregnancy So not anybodys fault but your own,howgreatJr,abortion,United States,Katie,7.204336517380997e+17,2018,"{'neg': 0.113, 'neu': 0.724, 'pos': 0.163, 'compound': 0.1682}",positive,2,female
1.0762364118278308e+18,Regardless of legality every pregnant woman has a moral right to choose abortion,RetroVee,abortion,"Cleveland, OH",Jill,138787138.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.076230957206782e+18,John Kasich signs bill that would prevent most second trimester abortions,bwtanker,abortion,"MO, USA",William,1242171468.0,2018,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.0258}",neutral,0,male
1.0762297074300928e+18,There aren t any funny women You bash men and praise abortion Oh and trash women too So basically GOOD,ZiaErica,abortion,United States,Erica,22019645.0,2018,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8863}",positive,2,female
1.0762279630190182e+18,Also please address the cruel punishment for abortions I am not a supporter of abortion and I believe it is up to a women to make that tough choice but I do believe this is cruel Arent you pro life Or simply anti abortion,TruthMatters41,abortion,United States,Hope,7.863318330972242e+17,2018,"{'neg': 0.284, 'neu': 0.686, 'pos': 0.031, 'compound': -0.9128}",negative,1,female
1.0762271114620314e+18,All of a sudden the LEFT loves war Please Mr Trump say that you hate the homeless the Veterans and abortions Thats the only way tge left will start caring,phantom4x4,abortion,"St Louis, MO",roger,81631598.0,2018,"{'neg': 0.182, 'neu': 0.598, 'pos': 0.22, 'compound': 0.1531}",positive,2,male
1.0762263318456156e+18,Neil today s a new day What changed is the HOUSE approved the bill and we are pulling out of Syria and fancy nancy is so arrogant GOD is humbling her for her being a Catholic and approving abortion Love You Neil Pres Trump has done so much for this country so give him credit,vuTRIUMPH,abortion,United States,Ginger,1.017622782111146e+18,2018,"{'neg': 0.061, 'neu': 0.745, 'pos': 0.193, 'compound': 0.8342}",positive,2,female
1.0762255474143028e+18,Kasich veto sets up Ohio showdown over abortion limit,davidrodriguez9,abortion,"Toledo, OH",David,62117001.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.07622097818146e+18,You mean the ban on dismemberment abortions,CassyWearsHeels,abortion,United States,Cassandra,299896657.0,2018,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5574}",negative,1,female
1.0762173133287956e+18,Recent Argument was told abortion wrong I am pro choice would prob not have but not my place to tell another what they can cannot do Was told all life was precious But I also could never give the death penalty to anyone but others can Other person shut up,GBFanLouise,abortion,US,Louise,467755615.0,2018,"{'neg': 0.126, 'neu': 0.725, 'pos': 0.149, 'compound': 0.5376}",positive,2,female
1.0762115711798764e+18,Gov Kasich vetoes Heartbeat abortion bill,SilkyRescue2008,abortion,Ohio,Susan,803222498.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.076201996900651e+18,And killing of unborn defenseless human beings For the sake of convenience Who by the way have no voice or choice Is this not a human rights issue Abortion is Murder,Stardust49th,abortion,"Washington, USA",Kirby,264507803.0,2018,"{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.9287}",negative,1,male
1.0761952810818191e+18,Thats what they do here FPA is an abortuary Plain amp simple which they perform on Wednesday amp Saturdays The other days is in preparation free pregnancy tests to lure women in then they sell them abortion as if its the only option,stellamaris325,abortion,"Los Angeles, CA",Marie,330033770.0,2018,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.5106}",positive,2,female
1.0761939952215818e+18,To the abortion clinic,AndyVsTheWorId,abortion,New Jersey,Andy,900482838.0,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
1.0761917712925164e+18,Shes posting and laughing about having an abortion If youre commenting thinking Im a pro lifer thats not what this is about lol But an abortion isnt something to laugh about or take as a joke People like her are why abortions are banned,mayavibe,abortion,"Dayton, OH",maya,2959180403.0,2018,"{'neg': 0.141, 'neu': 0.679, 'pos': 0.18, 'compound': 0.0423}",neutral,0,female
1.076173542889218e+18,Trying way too hard to be funny Abortion isn t funny and neither are you,CassyWearsHeels,abortion,United States,Cassandra,299896657.0,2018,"{'neg': 0.073, 'neu': 0.625, 'pos': 0.302, 'compound': 0.6597}",positive,2,female
1.0761704986213745e+18,Waiting to get my wisdom teeth removed Just trying to not start yelling about how this is more dangerous than having an abortion Fortunately I know that abortion is extremely safe so that means getting my wisdom teeth removal is still really safe,_al_man,abortion,Arizona,Alissa,224716965.0,2018,"{'neg': 0.062, 'neu': 0.696, 'pos': 0.242, 'compound': 0.8687}",positive,2,female
1.0761652555736596e+18,Given the chance democrats would have encouraged the abortion of baby Jesus,Amusedincali1,abortion,"California, USA",Jerry,9.573566070372966e+17,2018,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5423}",positive,2,male
1.0761630289016586e+18,when you eat eggs youre eating chicken abortions,alison_rickey,abortion,"Richmond Hill, GA",alison,8.921513860073636e+17,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
1.0761618807821967e+18,I know it isnt about abortion but Ed is so good at talking to people You could learn a lot from him He stands firm in his beliefs in a non threatening way and instead of telling people theyre wrong he leads them to realize that on their own,SkyDawson4,abortion,"Fort Wayne, IN",Sky,1.0349268608770908e+18,2018,"{'neg': 0.146, 'neu': 0.768, 'pos': 0.085, 'compound': -0.563}",negative,1,female
1.0761595407674778e+18,Right but its not good enough How many girls in HS do you know with babies How many do you think had no access to birth control Either combat it with sex ed or probe into peoples moral beliefs w questions You have to cut off the demand for abortion if you want it to end,SkyDawson4,abortion,"Fort Wayne, IN",Sky,1.0349268608770908e+18,2018,"{'neg': 0.207, 'neu': 0.771, 'pos': 0.022, 'compound': -0.8992}",negative,1,female
1.0761571364791584e+18,The best way to stop abortions is proper sex education not prosecution Support non profits that do that if this is how you feel Take direct action to make change bc Ill tell ya you have changed literally no ones mind on Twitter,SkyDawson4,abortion,"Fort Wayne, IN",Sky,1.0349268608770908e+18,2018,"{'neg': 0.171, 'neu': 0.652, 'pos': 0.176, 'compound': 0.3116}",positive,2,female
1.0761468444330394e+18,Im trying to understand your live and let live philosophy BUT your rationale to me is flawed If I think bank robbery is wrong I cant impose my views on others I know you are going to say abortion is the law of the land but Im saying it shouldnt be Have a great day,drlamb97,abortion,Texas Proud,Debra,7.588774580451615e+17,2018,"{'neg': 0.123, 'neu': 0.758, 'pos': 0.119, 'compound': -0.0818}",negative,1,female
1.0761293199304704e+18,Just drove past a Columbus planned parenthood what a bunch of pro lifers protesting there s only one PP in the COUNTY that provides abortion services and it isn t even the one they re protesting at,GirrlRyan,abortion,"Perrysburg, OH",Ryan,35488115.0,2018,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.6808}",negative,1,male
1.0761284886152356e+18,As for possible motive Phillips was said to have been angry that Grinage would not get an abortion,newscat44,abortion,Maryland,Ally,2740252405.0,2018,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",negative,1,female
1.0761220213256684e+18,My tax dollars pay for things I don t want Like Taking care of illegal immigrants Funding abortions National Public Radio So for once can my tax dollars be used to pay for something I do want Like The Wall BuildTheWall,jrosejunior1975,abortion,"Boston, MA",Johnny,8.78661462780244e+17,2018,"{'neg': 0.127, 'neu': 0.657, 'pos': 0.215, 'compound': 0.5267}",positive,2,male
1.076114257417261e+18,They hate the POTUS we are in spiritual warfare DJT honors God but his stance on abortion amp his acknowledgment of who we worship God not government The FLOTUS has said the Lords prayer in public amp God blesses them who are not ashamed of Him,Brassbelle16,abortion,"Maryland, USA",Anne,8.05750066053075e+17,2018,"{'neg': 0.065, 'neu': 0.607, 'pos': 0.328, 'compound': 0.944}",positive,2,female
1.0761120783673468e+18,Says the party thats promotes and supports partial birth abortion,rebelwitacauz,abortion,"Maine, USA",Ann,213663897.0,2018,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.765}",positive,2,female
1.0761046799421809e+18,Yea you know they support abortion correct Came from the USSR if you didn t know We re in debt oh trillions of debt we need to cut a lot of this out back years ago everything was much better and more free and didn t have a huge government like this this is anti American,kevdudekmc,abortion,"Ohio, USA",Kevin,525290895.0,2018,"{'neg': 0.134, 'neu': 0.668, 'pos': 0.199, 'compound': 0.6801}",positive,2,male
1.0761016392059986e+18,This is disgraceful Yet another big hungry shark Planned parenthood makes lots of money on abortions amp now see pregnancy as a revenue generator They have lost human decency,mercbuildbig,abortion,"Fort Worth, TX",Stephanie,7.449228581077402e+17,2018,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.3182}",negative,1,female
1.0760971100873646e+18,Luis Gutierrez is not a man a real man wouldn t have disrespected a woman the way he did he got his part out amp then got up amp walked out amp why did he bring Jesus into it when Jesus mourns every time an innocent child is murdered by abortion a law that Gutierrez backs Hypocrite,KateSwak,abortion,USA,Kaitlyn,2830629595.0,2018,"{'neg': 0.181, 'neu': 0.783, 'pos': 0.036, 'compound': -0.8625}",negative,1,female
1.076094533874733e+18,What would Jesus think about abortion Sir,JeffFarquhar3,abortion,"New Jersey, USA",Jeff,8.394484150922936e+17,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
